"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"18.01.2018","Thu","1.43750","1.46533","1.56118","1.63482","1.74470","1.92550","2.22750"
"17.01.2018","Wed","1.43750","1.46534","1.55750","1.63478","1.73918","1.91300","2.21438"
"16.01.2018","Tue","1.43875","1.46606","1.55613","1.63280","1.73408","1.90406","2.19563"
"15.01.2018","Mon","","1.46596","1.55614","1.63255","1.73133","1.89875","2.18869"
"12.01.2018","Fri","1.43750","1.46581","1.55947","1.63065","1.72152","1.88769","2.17313"
"11.01.2018","Thu","1.43750","1.46438","1.55945","1.63063","1.72019","1.88027","2.16406"
"10.01.2018","Wed","1.43625","1.46470","1.55375","1.62710","1.70911","1.87144","2.15552"
"09.01.2018","Tue","1.43750","1.46438","1.55375","1.62500","1.70457","1.86519","2.14633"
"08.01.2018","Mon","1.43750","1.46832","1.55375","1.62372","1.70802","1.86529","2.15075"
"05.01.2018","Fri","1.43750","1.46970","1.55250","1.62194","1.70393","1.86507","2.14953"
"04.01.2018","Thu","1.43750","1.46971","1.55500","1.62068","1.70381","1.85831","2.13834"
"03.01.2018","Wed","1.43875","1.47188","1.55688","1.62041","1.69593","1.84269","2.11782"
"02.01.2018","Tue","1.43750","1.48038","1.56175","1.62205","1.69693","1.83938","2.10933"
"29.12.2017","Fri","1.42875","1.48038","1.56425","1.62186","1.69428","1.83707","2.10697"
"28.12.2017","Thu","1.43750","1.48413","1.56775","1.62189","1.69465","1.84363","2.10634"
"27.12.2017","Wed","1.43500","1.48913","1.56900","1.62347","1.69339","1.84300","2.11063"
"22.12.2017","Fri","1.43438","1.48600","1.56375","1.61674","1.68577","1.83363","2.10216"
"21.12.2017","Thu","1.43438","1.47538","1.55213","1.60670","1.67464","1.82488","2.09091"
"20.12.2017","Wed","1.43438","1.45806","1.53488","1.58629","1.65793","1.81413","2.08366"
"19.12.2017","Tue","1.43313","1.45658","1.51113","1.56025","1.64203","1.78830","2.06888"
"18.12.2017","Mon","1.43313","1.45533","1.50113","1.54905","1.62548","1.78170","2.05825"
"15.12.2017","Fri","1.43313","1.45386","1.49500","1.53863","1.61331","1.77443","2.04763"
"14.12.2017","Thu","1.42750","1.44918","1.49078","1.52997","1.60042","1.76769","2.04263"
"13.12.2017","Wed","1.18250","1.43475","1.47703","1.52182","1.58849","1.75575","2.03856"
"12.12.2017","Tue","1.18250","1.42375","1.47195","1.51217","1.57352","1.74769","2.02825"
"11.12.2017","Mon","1.18250","1.38151","1.45951","1.50218","1.56347","1.73535","2.01356"
"08.12.2017","Fri","1.18250","1.34168","1.44438","1.48849","1.54878","1.72988","2.01075"
"07.12.2017","Thu","1.18250","1.29936","1.43185","1.47638","1.53606","1.72250","1.99731"
"06.12.2017","Wed","1.18250","1.22813","1.40688","1.46409","1.52263","1.71445","1.98825"
"05.12.2017","Tue","1.18250","1.21444","1.40319","1.45900","1.51532","1.71125","1.98950"
"04.12.2017","Mon","1.18250","1.21313","1.39181","1.45300","1.50849","1.69313","1.98169"
"01.12.2017","Fri","1.18250","1.21014","1.37938","1.44150","1.49463","1.67425","1.96044"
"30.11.2017","Thu","1.18000","1.20688","1.37188","1.43538","1.48738","1.66800","1.95169"
"29.11.2017","Wed","1.18625","1.20500","1.36069","1.42700","1.48063","1.66050","1.94481"
"28.11.2017","Tue","1.18500","1.20219","1.34978","1.42275","1.47882","1.65738","1.93798"
"27.11.2017","Mon","1.18375","1.20106","1.34676","1.41713","1.47725","1.65832","1.94294"
"24.11.2017","Fri","1.18375","1.20341","1.33756","1.41213","1.46763","1.65394","1.93606"
"23.11.2017","Thu","","1.20080","1.32862","1.40767","1.46206","1.65211","1.93011"
"22.11.2017","Wed","1.18278","1.19969","1.32750","1.40578","1.46233","1.65211","1.93400"
"21.11.2017","Tue","1.18278","1.20212","1.31287","1.39726","1.45400","1.64489","1.92733"
"20.11.2017","Mon","1.18278","1.20367","1.29418","1.38833","1.44594","1.63489","1.90844"
"17.11.2017","Fri","1.18278","1.20267","1.28719","1.38278","1.44067","1.63211","1.90622"
"16.11.2017","Thu","1.18278","1.20372","1.28267","1.37944","1.43567","1.63171","1.90067"
"15.11.2017","Wed","1.18278","1.20356","1.26600","1.36406","1.42190","1.61810","1.88622"
"14.11.2017","Tue","1.18278","1.20406","1.26350","1.36100","1.41899","1.62208","1.89261"
"13.11.2017","Mon","1.18278","1.20350","1.25028","1.35600","1.41586","1.61618","1.88428"
"10.11.2017","Fri","1.18333","1.20422","1.24606","1.35433","1.41289","1.61461","1.88150"
