"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"04.07.2014","Fri","0.09540","0.12300","0.15340","0.19250","0.23310","0.32720","0.55320"
"03.07.2014","Thu","0.09540","0.12300","0.15550","0.19555","0.23210","0.32670","0.54670"
"02.07.2014","Wed","0.09590","0.12300","0.15550","0.19725","0.23460","0.32790","0.54670"
"01.07.2014","Tue","0.09500","0.12300","0.15520","0.19300","0.23180","0.32790","0.54620"
"30.06.2014","Mon","0.09360","0.12300","0.15520","0.19325","0.23070","0.32680","0.54510"
"27.06.2014","Fri","0.09660","0.12300","0.15150","0.19645","0.23460","0.32680","0.54510"
"26.06.2014","Thu","0.09620","0.12250","0.14950","0.19545","0.23410","0.32615","0.54610"
"25.06.2014","Wed","0.09550","0.12325","0.15100","0.19600","0.23385","0.32590","0.54710"
"24.06.2014","Tue","0.09600","0.12350","0.15150","0.19725","0.23360","0.32630","0.54710"
"23.06.2014","Mon","0.09530","0.12300","0.15200","0.19625","0.23260","0.32530","0.54710"
"20.06.2014","Fri","0.09550","0.12300","0.15400","0.19650","0.23060","0.32340","0.54710"
"19.06.2014","Thu","0.09500","0.12300","0.15325","0.19200","0.22960","0.32290","0.54560"
"18.06.2014","Wed","0.09600","0.12300","0.15300","0.19345","0.23100","0.32540","0.55060"
"17.06.2014","Tue","0.09400","0.12375","0.15500","0.19595","0.23100","0.32450","0.55060"
"16.06.2014","Mon","0.09210","0.12350","0.15400","0.19525","0.23060","0.32610","0.54660"
"13.06.2014","Fri","0.09220","0.12350","0.15425","0.19650","0.23210","0.32550","0.54460"
"12.06.2014","Thu","0.09190","0.12025","0.15175","0.19405","0.23060","0.32400","0.54010"
"11.06.2014","Wed","0.08880","0.12255","0.15125","0.19125","0.22980","0.32030","0.53960"
"10.06.2014","Tue","0.08930","0.12300","0.15200","0.19175","0.23030","0.32140","0.53660"
"09.06.2014","Mon","0.09010","0.12300","0.15225","0.19175","0.23055","0.32140","0.53510"
"06.06.2014","Fri","0.09090","0.12200","0.15350","0.19375","0.22960","0.32140","0.53350"
"05.06.2014","Thu","0.09250","0.12000","0.15100","0.19075","0.23060","0.32240","0.53450"
"04.06.2014","Wed","0.09000","0.12200","0.15200","0.19175","0.22950","0.32190","0.53400"
"03.06.2014","Tue","0.08800","0.11900","0.15090","0.18940","0.22740","0.32190","0.53500"
"02.06.2014","Mon","0.08900","0.12090","0.15100","0.19050","0.22715","0.32190","0.53450"
"30.05.2014","Fri","0.08660","0.11900","0.15100","0.19075","0.22740","0.32190","0.53440"
"29.05.2014","Thu","0.08750","0.12100","0.15100","0.19350","0.22735","0.32190","0.53440"
"28.05.2014","Wed","0.08850","0.12020","0.15000","0.19320","0.22760","0.32190","0.53540"
"27.05.2014","Tue","0.08840","0.11925","0.15050","0.19350","0.22985","0.32390","0.53540"
"23.05.2014","Fri","0.08770","0.12030","0.15050","0.19250","0.22935","0.32390","0.53540"
"22.05.2014","Thu","0.08830","0.12050","0.15000","0.19250","0.22715","0.32220","0.53410"
"21.05.2014","Wed","0.08800","0.11830","0.14850","0.19350","0.22735","0.32340","0.53360"
"20.05.2014","Tue","0.08790","0.11635","0.14775","0.19095","0.22810","0.32530","0.53460"
"19.05.2014","Mon","0.08750","0.11780","0.14850","0.19120","0.22695","0.32290","0.53460"
"16.05.2014","Fri","0.08840","0.11900","0.14925","0.19075","0.22860","0.32530","0.53460"
"15.05.2014","Thu","0.08930","0.12100","0.15100","0.19025","0.22585","0.32390","0.53460"
"14.05.2014","Wed","0.08790","0.11875","0.15110","0.19000","0.22535","0.32390","0.53710"
"13.05.2014","Tue","0.08980","0.12075","0.15110","0.19225","0.22385","0.32290","0.53920"
"12.05.2014","Mon","0.08940","0.12050","0.15110","0.19225","0.22510","0.32240","0.53770"
"09.05.2014","Fri","0.08860","0.11875","0.15160","0.19125","0.22410","0.32240","0.54020"
"08.05.2014","Thu","0.08850","0.12175","0.15025","0.19175","0.22335","0.32340","0.54210"
"07.05.2014","Wed","0.08910","0.11905","0.15150","0.19125","0.22395","0.32350","0.54360"
"06.05.2014","Tue","0.09050","0.12250","0.15050","0.18925","0.22485","0.32290","0.54360"
"02.05.2014","Fri","0.08850","0.11950","0.15150","0.18975","0.22285","0.32250","0.54700"
"01.05.2014","Thu","0.08800","0.12250","0.15050","0.18900","0.22285","0.32200","0.54750"
"30.04.2014","Wed","0.08760","0.12175","0.15050","0.18925","0.22335","0.32250","0.54900"
"29.04.2014","Tue","0.08820","0.12075","0.15150","0.19350","0.22535","0.32300","0.54900"
"28.04.2014","Mon","0.08950","0.12200","0.15030","0.19010","0.22485","0.32640","0.54950"
"25.04.2014","Fri","0.08970","0.11975","0.15200","0.19250","0.22660","0.32300","0.54950"
"24.04.2014","Thu","0.08890","0.11925","0.15180","0.19210","0.22785","0.32350","0.54950"
"23.04.2014","Wed","0.08980","0.12130","0.15230","0.19300","0.22875","0.32280","0.54830"
"22.04.2014","Tue","0.09150","0.11925","0.15230","0.19350","0.22860","0.32210","0.54830"
"17.04.2014","Thu","0.09050","0.11875","0.15220","0.19290","0.22585","0.31980","0.54650"
