"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"18.08.2017","Fri","1.17722","1.19944","1.23500","1.26389","1.31472","1.45639","1.72622"
"17.08.2017","Thu","1.17778","1.19778","1.23056","1.26389","1.31639","1.45722","1.73289"
"16.08.2017","Wed","1.17889","1.19722","1.22833","1.26278","1.31667","1.45944","1.73622"
"15.08.2017","Tue","1.17778","1.19722","1.22833","1.26222","1.31417","1.45333","1.72789"
"14.08.2017","Mon","1.17778","1.19722","1.22778","1.26222","1.31417","1.45000","1.71789"
"11.08.2017","Fri","1.17778","1.19889","1.22667","1.26111","1.31500","1.45583","1.72456"
"10.08.2017","Thu","1.17778","1.19667","1.22889","1.26222","1.30911","1.45278","1.72844"
"09.08.2017","Wed","1.17778","1.19667","1.22889","1.26000","1.30917","1.45222","1.72789"
"08.08.2017","Tue","1.17778","1.19611","1.23056","1.25944","1.30944","1.45222","1.73011"
"07.08.2017","Mon","1.17722","1.19722","1.22889","1.25944","1.31139","1.45222","1.73233"
"04.08.2017","Fri","1.17778","1.19944","1.22889","1.25944","1.31194","1.44944","1.72289"
"03.08.2017","Thu","1.17722","1.19611","1.23056","1.25778","1.31167","1.45111","1.72567"
"02.08.2017","Wed","1.17722","1.19778","1.23056","1.25778","1.31278","1.45167","1.72567"
"01.08.2017","Tue","1.17556","1.19611","1.23167","1.25611","1.31056","1.45167","1.72567"
"31.07.2017","Mon","1.17611","1.19667","1.23167","1.25556","1.31056","1.45500","1.72733"
"28.07.2017","Fri","1.17833","1.19667","1.23167","1.25833","1.31056","1.45500","1.72900"
"27.07.2017","Thu","1.17722","1.19444","1.23389","1.25722","1.31111","1.45444","1.72956"
"26.07.2017","Wed","1.17778","1.19389","1.23333","1.25778","1.31389","1.45722","1.73622"
"25.07.2017","Tue","1.18000","1.19389","1.23278","1.25667","1.31667","1.45389","1.73900"
"24.07.2017","Mon","1.17889","1.19444","1.23278","1.26000","1.31389","1.45278","1.73567"
"21.07.2017","Fri","1.17889","1.19222","1.23222","1.26056","1.31444","1.45306","1.73567"
"20.07.2017","Thu","1.17889","1.19056","1.22722","1.25833","1.31250","1.45600","1.73789"
"19.07.2017","Wed","1.17889","1.19000","1.22889","1.25722","1.30722","1.45322","1.73344"
"18.07.2017","Tue","1.17722","1.18944","1.22778","1.25667","1.30694","1.45600","1.73344"
"17.07.2017","Mon","1.17778","1.19111","1.22833","1.25667","1.30611","1.45322","1.73289"
"14.07.2017","Fri","1.17722","1.18889","1.22611","1.25667","1.30361","1.45600","1.73983"
"13.07.2017","Thu","1.17833","1.18889","1.22556","1.25722","1.30361","1.45600","1.73789"
"12.07.2017","Wed","1.17833","1.18889","1.22444","1.25778","1.30389","1.46044","1.74594"
"11.07.2017","Tue","1.17722","1.18889","1.22389","1.25500","1.30350","1.46267","1.75233"
"10.07.2017","Mon","1.17444","1.18889","1.22389","1.25500","1.30411","1.46211","1.75094"
"07.07.2017","Fri","1.17389","1.19000","1.22633","1.25500","1.30522","1.46544","1.75761"
"06.07.2017","Thu","1.17389","1.19111","1.22444","1.25500","1.30411","1.46544","1.75733"
"05.07.2017","Wed","1.17389","1.19111","1.22333","1.25556","1.30300","1.45711","1.75122"
"04.07.2017","Tue","1.17167","1.19056","1.22333","1.25389","1.30211","1.45767","1.75122"
"03.07.2017","Mon","1.17167","1.18833","1.22689","1.25389","1.30072","1.45600","1.74844"
"30.06.2017","Fri","1.16167","1.19000","1.22389","1.25333","1.29917","1.44767","1.73844"
"29.06.2017","Thu","1.17333","1.19056","1.22722","1.25444","1.29861","1.44822","1.73956"
"28.06.2017","Wed","1.17667","1.18889","1.22611","1.25444","1.29639","1.44656","1.73678"
"27.06.2017","Tue","1.17611","1.18889","1.22378","1.25222","1.29506","1.44683","1.73289"
"26.06.2017","Mon","1.17611","1.18778","1.22211","1.25222","1.29483","1.44639","1.73456"
"23.06.2017","Fri","1.17667","1.18611","1.22000","1.25111","1.29328","1.44500","1.73344"
"22.06.2017","Tnu","1.17722","1.19500","1.21611","1.25111","1.29556","1.44861","1.73817"
