"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"30.11.2016","Wed","0.43056","0.45822","0.62367","0.74250","0.93417","1.28878","1.63900"
"29.11.2016","Tue","0.43422","0.46044","0.61672","0.73444","0.93067","1.29267","1.64067"
"28.11.2016","Mon","0.43422","0.45878","0.60561","0.73194","0.93511","1.28989","1.64122"
"25.11.2016","Fri","0.43478","0.45822","0.60589","0.73194","0.93733","1.28989","1.64511"
"24.11.2016","Thu","0.43422","0.45822","0.60256","0.73389","0.93706","1.28878","1.64344"
"23.11.2016","Wed","0.43422","0.45589","0.59200","0.72583","0.93011","1.27989","1.62956"
"22.11.2016","Tue","0.43367","0.45811","0.58422","0.72028","0.92483","1.27822","1.62789"
"21.11.2016","Mon","0.43367","0.45978","0.56778","0.71056","0.91983","1.27433","1.62289"
"18.11.2016","Fri","0.43367","0.45978","0.56600","0.70667","0.91622","1.27933","1.62067"
"17.11.2016","Thu","0.43456","0.45922","0.56178","0.70333","0.91122","1.27489","1.60456"
"16.11.2016","Wed","0.43289","0.45700","0.55456","0.69889","0.90872","1.27544","1.61178"
"15.11.2016","Tue","0.43289","0.45894","0.55011","0.69389","0.90622","1.27211","1.60456"
"14.11.2016","Mon","0.43344","0.45922","0.54206","0.70167","0.91122","1.27489","1.61011"
"11.11.2016","Fri","0.43233","0.45922","0.53817","0.69489","0.90567","1.26211","1.58789"
"10.11.2016","Thu","0.43233","0.45978","0.53817","0.69194","0.90206","1.25822","1.58344"
"09.11.2016","Wed","0.43233","0.45728","0.53644","0.67617","0.88650","1.24267","1.55622"
"08.11.2016","Tue","0.43400","0.45978","0.53700","0.67617","0.88233","1.25378","1.56789"
"07.11.2016","Mon","0.43456","0.45894","0.53533","0.67061","0.88678","1.25156","1.56844"
"04.11.2016","Fri","0.43511","0.45839","0.53533","0.66811","0.88261","1.24544","1.55900"
"03.11.2016","Thu","0.43678","0.45950","0.53256","0.66644","0.88094","1.24711","1.56011"
"02.11.2016","Wed","0.43733","0.46033","0.53200","0.66556","0.87567","1.24822","1.56511"
"01.11.2016","Tue","0.43456","0.45867","0.53044","0.66833","0.88094","1.25656","1.57567"
"31.10.2016","Mon","0.43344","0.45978","0.53378","0.67111","0.88428","1.25600","1.57511"
"28.10.2016","Fri","0.43544","0.45978","0.53267","0.67222","0.88594","1.25822","1.58233"
"27.10.2016","Thu","0.43489","0.45700","0.53433","0.67278","0.88733","1.25878","1.58233"
"26.10.2016","Wed","0.43433","0.45589","0.53478","0.67000","0.89039","1.26100","1.57956"
"25.10.2016","Tue","0.43433","0.45478","0.53589","0.66944","0.88567","1.26044","1.57844"
"24.10.2016","Mon","0.43211","0.45589","0.53400","0.66889","0.88372","1.25572","1.57067"
"21.10.2016","Fri","0.43322","0.45644","0.53400","0.66722","0.88178","1.25711","1.57178"
"20.10.2016","Thu","0.43322","0.45756","0.52400","0.66722","0.88178","1.25628","1.56622"
"19.10.2016","Wed","0.43378","0.45756","0.52456","0.66111","0.88067","1.25572","1.56400"
"18.10.2016","Tue","0.43322","0.45811","0.52567","0.66111","0.88122","1.26072","1.57122"
"17.10.2016","Mon","0.43322","0.46033","0.52789","0.66111","0.87761","1.26433","1.58067"
"14.10.2016","Fri","0.43044","0.45922","0.53567","0.65789","0.88167","1.26228","1.58567"
"13.10.2016","Thu","0.43100","0.45867","0.53456","0.65789","0.88000","1.26228","1.58733"
"12.10.2016","Wed","0.42878","0.45867","0.53456","0.65400","0.88111","1.26367","1.59567"
"11.10.2016","Tue","0.42767","0.45644","0.53067","0.65389","0.87750","1.26350","1.59122"
"10.10.2016","Mon","0.42656","0.45533","0.52956","0.65278","0.87389","1.26033","1.58622"
"07.10.2016","Fri","0.42656","0.45533","0.52900","0.65589","0.87606","1.26222","1.58711"
"06.10.2016","Thu","0.42878","0.45644","0.52956","0.65589","0.87156","1.26244","1.58122"
"05.10.2016","Wed","0.42822","0.45589","0.52567","0.65122","0.86794","1.25578","1.57267"
"04.10.2016","Tue","0.42433","0.45756","0.52722","0.65011","0.86433","1.25139","1.56567"
"03.10.2016","Mon","0.42267","0.46256","0.52833","0.64900","0.85789","1.24778","1.55900"
"30.09.2016","Fri","0.42378","0.45672","0.53111","0.64900","0.85367","1.23972","1.55178"
"29.09.2016","Thu","0.41989","0.44867","0.52722","0.64900","0.84561","1.23778","1.55633"
"28.09.2016","Wed","0.42063","0.44788","0.52438","0.64438","0.83769","1.23363","1.55138"
"27.09.2016","Tue","0.42544","0.45256","0.52667","0.65122","0.85378","1.24194","1.55122"
"26.09.2016","Mon","0.42433","0.45228","0.52444","0.65011","0.85294","1.24444","1.55522"
"23.09.2016","Fri","0.42322","0.45339","0.52222","0.65706","0.85294","1.24472","1.55744"
"22.09.2016","Thu","0.42322","0.45589","0.52528","0.66056","0.85672","1.24833","1.56133"
"21.09.2016","Wed","0.42211","0.45783","0.54633","0.67722","0.86333","1.25878","1.57078"
"20.09.2016","Tue","0.42211","0.45756","0.54306","0.67478","0.86589","1.25939","1.56467"
"19.09.2016","Mon","0.42156","0.45478","0.53617","0.67067","0.86067","1.25656","1.55578"
"16.09.2016","Fri","0.42044","0.45228","0.53178","0.66878","0.85711","1.24733","1.54489"
"15.09.2016","Thu","0.42156","0.45367","0.53094","0.66989","0.85656","1.25217","1.55011"
"14.09.2016","Wed","0.42211","0.44922","0.52956","0.66944","0.85389","1.25283","1.55622"
"13.09.2016","Tue","0.42100","0.44589","0.52428","0.66722","0.85028","1.24894","1.55400"
"12.09.2016","Mon","0.42100","0.44533","0.52772","0.67022","0.85578","1.25528","1.56644"
"09.09.2016","Fri","0.42156","0.44506","0.52689","0.66967","0.85222","1.25000","1.55678"
"08.09.2016","Thu","0.42211","0.44522","0.51822","0.66467","0.84544","1.23472","1.54033"
"07.09.2016","Wed","0.42156","0.44383","0.51322","0.65967","0.83356","1.23361","1.53922"
"06.09.2016","Tue","0.42044","0.44300","0.51656","0.66300","0.84067","1.25006","1.56133"
"05.09.2016","Mon","0.42044","0.44328","0.51933","0.66189","0.83344","1.24867","1.56244"
