"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"09.07.2018","Mon","1.92588","1.96000","2.07750","2.17175","2.33313","2.50875","2.77594"
"06.07.2018","Fri","1.92563","1.96875","2.08625","2.16938","2.33144","2.50813","2.77375"
"05.07.2018","Thu","1.92813","1.97269","2.09713","2.17756","2.33863","2.52025","2.78400"
"04.07.2018","Wed","","1.97263","2.08725","2.17150","2.33731","2.50594","2.77344"
"03.07.2018","Tue","1.92813","1.97306","2.08588","2.17475","2.33725","2.50688","2.77313"
"02.07.2018","Mon","1.92975","1.97688","2.09994","2.17319","2.34250","2.50969","2.77156"
"29.06.2018","Fri","1.93538","1.97906","2.09025","2.16913","2.33575","2.50125","2.76406"
"28.06.2018","Thu","1.93325","1.97969","2.09213","2.17288","2.33738","2.50125","2.76313"
"27.06.2018","Wed","1.93375","1.98106","2.09350","2.17113","2.33438","2.50063","2.76281"
"26.06.2018","Tue","1.93500","1.98688","2.10188","2.16888","2.33563","2.50250","2.77094"
"25.06.2018","Mon","1.93163","1.98750","2.10288","2.16963","2.33700","2.50250","2.76594"
"22.06.2018","Fri","1.92800","1.98538","2.09775","2.17881","2.33888","2.50750","2.77688"
"21.06.2018","Thu","1.92788","1.98244","2.09113","2.17231","2.33506","2.50438","2.77031"
"20.06.2018","Wed","1.93038","1.97256","2.08363","2.16525","2.33188","2.50088","2.77250"
"19.06.2018","Tue","1.92888","1.97438","2.08788","2.15425","2.33025","2.49500","2.76250"
"18.06.2018","Mon","1.92550","1.97188","2.08375","2.15050","2.32469","2.49688","2.77188"
"15.06.2018","Fri","1.92563","1.97188","2.08494","2.15175","2.32594","2.50375","2.77219"
"14.06.2018","Thu","1.93563","1.96600","2.08506","2.15175","2.33469","2.50288","2.77188"
"13.06.2018","Wed","1.71263","1.95500","2.07325","2.14925","2.34063","2.50013","2.76688"
"12.06.2018","Tue","1.71325","1.94094","2.05725","2.14675","2.33563","2.49875","2.76469"
"11.06.2018","Mon","1.71463","1.90688","2.04738","2.13700","2.33263","2.49313","2.75794"
"08.06.2018","Fri","1.71500","1.85999","2.04617","2.13489","2.32631","2.48875","2.74025"
"07.06.2018","Thu","1.71438","1.82625","2.04638","2.13525","2.32713","2.49188","2.75375"
"06.06.2018","Wed","1.71350","1.77261","2.02961","2.12366","2.32088","2.48375","2.74088"
"05.06.2018","Tue","1.71200","1.75188","2.02454","2.12279","2.31919","2.47963","2.73888"
"04.06.2018","Mon","1.71200","1.75188","2.01297","2.11838","2.31381","2.48400","2.74011"
"01.06.2018","Fri","1.71200","1.75406","2.00468","2.11126","2.31781","2.47438","2.72413"
"31.05.2018","Thu","1.71163","1.75156","2.00070","2.10686","2.32125","2.47375","2.71813"
"30.05.2018","Wed","1.71163","1.75000","1.98246","2.09677","2.30031","2.46688","2.70000"
"29.05.2018","Tue","1.70850","1.75438","1.98031","2.09718","2.30719","2.47000","2.70750"
"25.05.2018","Fri","1.70725","1.75469","1.97563","2.09942","2.31813","2.48188","2.73137"
"24.05.2018","Thu","1.70850","1.75000","1.96827","2.09890","2.31938","2.48500","2.73742"
"23.05.2018","Wed","1.70788","1.75031","1.95969","2.10105","2.33000","2.49750","2.75409"
"22.05.2018","Tue","1.70850","1.75159","1.96538","2.10750","2.33000","2.49938","2.76402"
"21.05.2018","Mon","1.70600","1.75125","1.96125","2.10675","2.33000","2.49875","2.76523"
"18.05.2018","Fri","1.70725","1.75125","1.95275","2.10375","2.32938","2.49875","2.76482"
"17.05.2018","Thu","1.70600","1.75128","1.94775","2.10338","2.33125","2.49938","2.76648"
"16.05.2018","Wed","1.70538","1.75063","1.93500","2.09369","2.32563","2.49438","2.76148"
"15.05.2018","Tue","1.70500","1.75438","1.93875","2.09167","2.32063","2.49250","2.75386"
"14.05.2018","Mon","1.70500","1.75500","1.93375","2.08569","2.33000","2.50063","2.75748"
"11.05.2018","Fri","1.70625","1.75094","1.91871","2.08652","2.34250","2.51500","2.76579"
"10.05.2018","Thu","1.70500","1.75500","1.91839","2.09171","2.35500","2.51688","2.76813"
"09.05.2018","Wed","1.70500","1.75375","1.92851","2.08636","2.35575","2.51813","2.77094"
"08.05.2018","Tue","1.70500","1.75500","1.92851","2.08186","2.35250","2.52375","2.77094"
"04.05.2018","Fri","1.70563","1.75500","1.92770","2.08257","2.36906","2.52019","2.77666"
"03.05.2018","Thu","1.70438","1.75375","1.92270","2.08476","2.36313","2.51488","2.77273"
"02.05.2018","Wed","1.70438","1.75128","1.91713","2.08258","2.36294","2.51269","2.77685"
"01.05.2018","Tue","1.70438","1.75048","1.90875","2.07959","2.35375","2.51425","2.76598"
"30.04.2018","Mon","1.70369","1.75000","1.90932","2.06560","2.36294","2.51175","2.77004"
"27.04.2018","Fri","1.70438","1.75188","1.90701","2.06111","2.35805","2.51956","2.78031"
"26.04.2018","Thu","1.70313","1.74938","1.90076","2.05582","2.35878","2.52175","2.76993"
"25.04.2018","Wed","1.70313","1.74750","1.89988","2.06313","2.36561","2.51925","2.77188"
"24.04.2018","Tue","1.70313","1.74250","1.89826","2.06063","2.36167","2.51625","2.76875"
"23.04.2018","Mon","1.70313","1.74375","1.89711","2.05938","2.35954","2.51563","2.76875"
"20.04.2018","Fri","1.70313","1.74250","1.89695","2.05813","2.35923","2.51125","2.76031"
"19.04.2018","Thu","1.70313","1.74250","1.89826","2.05625","2.36156","2.50938","2.75844"
"18.04.2018","Wed","1.70500","1.74250","1.89707","2.04625","2.35866","2.50313","2.74750"
"17.04.2018","Tue","1.70375","1.74188","1.89563","2.04188","2.35539","2.50125","2.74606"
"16.04.2018","Mon","1.70125","1.74250","1.89426","2.04063","2.35509","2.50313","2.74406"
"13.04.2018","Fri","1.70188","1.73875","1.89550","2.03750","2.35281","2.49000","2.73094"
"12.04.2018","Thu","1.70313","1.74000","1.89688","2.03550","2.34769","2.48188","2.71719"
"11.04.2018","Wed","1.70188","1.73938","1.89563","2.02788","2.34163","2.47250","2.70950"
"10.04.2018","Tue","1.70188","1.73938","1.89438","2.02538","2.33903","2.46750","2.70419"
"09.04.2018","Mon","1.70188","1.73938","1.89713","2.02350","2.33730","2.47063","2.70356"
"06.04.2018","Fri","1.70313","1.74375","1.89713","2.02225","2.33746","2.47219","2.70825"
