"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"11.09.2019","Wed","2.09450","2.10425","2.03588","2.12425","2.12725","2.05288","2.00863"
"10.09.2019","Tue","2.09250","2.12813","2.03863","2.12838","2.13163","2.03513","1.97038"
"09.09.2019","Mon","2.09388","2.13263","2.04950","2.14538","2.13838","2.03563","1.94875"
"06.09.2019","Fri","2.09475","2.13150","2.04900","2.14450","2.13413","2.03413","1.94900"
"05.09.2019","Thu","2.09763","2.12763","2.04213","2.10950","2.10213","1.98850","1.89100"
"04.09.2019","Wed","2.09125","2.13163","2.05725","2.12000","2.11238","1.98725","1.89688"
"03.09.2019","Tue","2.09063","2.13713","2.06688","2.13738","2.12663","2.01238","1.93638"
"02.09.2019","Mon","","2.12950","2.08188","2.14625","2.13275","2.02400","1.94938"
"30.08.2019","Fri","2.08963","2.13663","2.08900","2.14963","2.13763","2.03650","1.97400"
"29.08.2019","Thu","2.09500","2.14250","2.10025","2.14738","2.13175","2.03138","1.96138"
"28.08.2019","Wed","2.08663","2.13513","2.11200","2.14563","2.12413","2.03513","1.94938"
"27.08.2019","Tue","2.09575","2.13713","2.11588","2.15238","2.11738","2.03750","1.94938"
"23.08.2019","Fri","2.08838","2.13400","2.13950","2.17138","2.14438","2.08013","2.02850"
"22.08.2019","Thu","2.09363","2.12713","2.14525","2.15938","2.13225","2.04250","1.97325"
"21.08.2019","Wed","2.09300","2.13988","2.16663","2.16975","2.14763","2.02538","1.95425"
"20.08.2019","Tue","2.09700","2.13363","2.17000","2.16600","2.14950","2.02363","1.94850"
"19.08.2019","Mon","2.09538","2.11738","2.16863","2.16663","2.15150","2.02913","1.95325"
"16.08.2019","Fri","2.09850","2.11638","2.17213","2.15600","2.13588","2.01675","1.94500"
"15.08.2019","Thu","2.09588","2.12925","2.18200","2.15313","2.12375","2.01400","1.93250"
"14.08.2019","Wed","2.09213","2.13850","2.19738","2.19050","2.16838","2.07988","2.02900"
"13.08.2019","Tue","2.09825","2.14200","2.19513","2.17963","2.15813","2.03400","1.97013"
"12.08.2019","Mon","2.10275","2.14113","2.19525","2.18950","2.17525","2.05763","1.99063"
"09.08.2019","Fri","2.09538","2.14075","2.19425","2.20600","2.17563","2.05200","1.98788"
"08.08.2019","Thu","2.09525","2.14900","2.20088","2.21375","2.18100","2.05025","1.99300"
"07.08.2019","Wed","2.09938","2.15150","2.21125","2.22400","2.18450","2.04763","1.97700"
"06.08.2019","Tue","2.09713","2.15463","2.21275","2.22300","2.18700","2.05113","1.99413"
"05.08.2019","Mon","2.10513","2.16288","2.22300","2.23238","2.20900","2.08588","2.03675"
"02.08.2019","Fri","2.10425","2.18013","2.22850","2.24575","2.23925","2.13300","2.11588"
"01.08.2019","Thu","2.11225","2.18825","2.24413","2.27050","2.28675","2.22688","2.23850"
"31.07.2019","Wed","2.35163","2.17625","2.22425","2.25288","2.26563","2.20688","2.18863"
"30.07.2019","Tue","2.34700","2.19625","2.22975","2.25250","2.25313","2.19163","2.18850"
"29.07.2019","Mon","2.34863","2.23225","2.23438","2.25800","2.25550","2.19625","2.19800"
"26.07.2019","Fri","2.35038","2.27313","2.23700","2.24700","2.26575","2.20488","2.19663"
"25.07.2019","Thu","2.34900","2.30688","2.24113","2.25263","2.25575","2.17750","2.17888"
"24.07.2019","Wed","2.35225","2.34913","2.26175","2.28050","2.26663","2.18313","2.17950"
"23.07.2019","Tue","2.35375","2.37413","2.26600","2.28600","2.27550","2.18488","2.19125"
"22.07.2019","Mon","2.35963","2.37425","2.26913","2.29363","2.28275","2.18075","2.18838"
"19.07.2019","Fri","2.36200","2.36938","2.26113","2.25975","2.25938","2.14425","2.15775"
"18.07.2019","Thu","2.36063","2.37700","2.27150","2.27988","2.27763","2.17425","2.19213"
"17.07.2019","Wed","2.36275","2.37013","2.29788","2.29538","2.30250","2.19875","2.21700"
"16.07.2019","Tue","2.35663","2.37925","2.30038","2.30188","2.29963","2.20700","2.21088"
"15.07.2019","Mon","2.35713","2.37475","2.31413","2.30838","2.30325","2.21713","2.21050"
"12.07.2019","Fri","2.35913","2.38175","2.33200","2.33375","2.32225","2.22925","2.23113"
"11.07.2019","Thu","2.35900","2.37475","2.32500","2.32475","2.30338","2.21263","2.19325"
"10.07.2019","Wed","2.35475","2.38425","2.36913","2.36363","2.33950","2.26238","2.28575"
"09.07.2019","Tue","2.35013","2.38038","2.36863","2.35788","2.34075","2.25675","2.27350"
"08.07.2019","Mon","2.35688","2.37713","2.37938","2.36475","2.33775","2.25650","2.26150"
"05.07.2019","Fri","2.34825","2.37700","2.36650","2.33738","2.31138","2.20975","2.19163"
"04.07.2019","Thu","","2.39563","2.36413","2.33475","2.30263","2.20063","2.17938"
"03.07.2019","Wed","2.35638","2.39575","2.36000","2.33550","2.28850","2.20888","2.18038"
"02.07.2019","Tue","2.35138","2.38813","2.37950","2.33838","2.31300","2.22638","2.20313"
"01.07.2019","Mon","2.35975","2.38250","2.38775","2.33900","2.33188","2.21850","2.20188"
"28.06.2019","Fri","2.37038","2.37238","2.39800","2.33088","2.31988","2.20050","2.17813"
"27.06.2019","Thu","2.35488","2.37188","2.40238","2.34088","2.31888","2.21338","2.18463"
"26.06.2019","Wed","2.35400","2.38538","2.40238","2.34538","2.32988","2.19975","2.18325"
"25.06.2019","Tue","2.34475","2.37175","2.40413","2.34125","2.31125","2.18275","2.14738"
"24.06.2019","Mon","2.34925","2.37600","2.40175","2.34950","2.33288","2.20988","2.17875"
"21.06.2019","Fri","2.34750","2.36875","2.40438","2.37663","2.34925","2.22013","2.20213"
"20.06.2019","Thu","2.34150","2.38188","2.40363","2.38100","2.34313","2.21675","2.16150"
"19.06.2019","Wed","2.34088","2.35675","2.38338","2.39538","2.38613","2.30000","2.29775"
"18.06.2019","Tue","2.34950","2.35950","2.38288","2.39838","2.38663","2.29800","2.26438"
"17.06.2019","Mon","2.34438","2.35950","2.39025","2.40638","2.41850","2.30875","2.28675"
"14.06.2019","Fri","2.34663","2.37000","2.38175","2.39438","2.40200","2.27738","2.24650"
