"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"29.02.2016","Mon","0.37150","0.39730","0.44050","0.52175","0.63310","0.88590","1.17875"
"26.02.2016","Fri","0.37450","0.39745","0.43850","0.52300","0.63510","0.88065","1.16100"
"25.02.2016","Thu","0.37430","0.39405","0.43850","0.52100","0.63560","0.88045","1.16020"
"24.02.2016","Wed","0.37150","0.39510","0.43380","0.52060","0.63460","0.87830","1.15475"
"23.02.2016","Tue","0.37100","0.39070","0.43580","0.52130","0.62910","0.88105","1.15700"
"22.02.2016","Mon","0.37100","0.39230","0.43350","0.51975","0.62460","0.88155","1.15850"
"19.02.2016","Fri","0.37090","0.39305","0.43350","0.51720","0.61820","0.86790","1.13975"
"18.02.2016","Thu","0.37140","0.39200","0.43200","0.51895","0.61820","0.87040","1.14200"
"17.02.2016","Wed","0.37000","0.39160","0.43005","0.51675","0.61940","0.86660","1.13465"
"16.02.2016","Tue","0.37100","0.39050","0.42950","0.51605","0.61820","0.86585","1.13215"
"15.02.2016","Mon","0.37080","0.39340","0.42925","0.51580","0.61820","0.86360","1.12825"
"12.02.2016","Fri","0.37080","0.39120","0.43050","0.51605","0.61820","0.85785","1.11560"
"11.02.2016","Thu","0.37150","0.39520","0.42700","0.51280","0.61720","0.85835","1.11700"
"10.02.2016","Wed","0.37310","0.39390","0.42650","0.51475","0.61760","0.86550","1.13355"
"09.02.2016","Tue","0.37710","0.39720","0.42850","0.51555","0.62050","0.86590","1.13055"
"08.02.2016","Mon","0.37630","0.39050","0.42925","0.51800","0.62100","0.87060","1.13995"
"05.02.2016","Fri","0.37000","0.38660","0.42890","0.52095","0.61970","0.86720","1.13550"
"04.02.2016","Thu","0.37040","0.38760","0.42770","0.51675","0.62020","0.86490","1.12850"
"03.02.2016","Wed","0.36860","0.38740","0.42850","0.52085","0.62060","0.86265","1.13040"
"02.02.2016","Tue","0.36900","0.39250","0.42850","0.51960","0.61920","0.86485","1.13785"
"01.02.2016","Mon","0.36600","0.38940","0.42700","0.52410","0.61860","0.86500","1.14025"
"29.01.2016","Fri","0.36740","0.39385","0.42500","0.52060","0.61260","0.86025","1.13975"
"28.01.2016","Thu","0.36840","0.39550","0.42620","0.52340","0.61560","0.86575","1.15105"
"27.01.2016","Wed","0.36590","0.39135","0.42800","0.52150","0.61810","0.86500","1.15045"
"26.01.2016","Tue","0.36570","0.38975","0.43060","0.52560","0.62110","0.86425","1.15120"
"25.01.2016","Mon","0.36600","0.38765","0.43060","0.52230","0.62130","0.86570","1.15290"
"22.01.2016","Fri","0.36590","0.38930","0.42550","0.51850","0.61910","0.86500","1.15595"
"21.01.2016","Thu","0.36580","0.38640","0.42650","0.51680","0.61860","0.85775","1.14370"
"20.01.2016","Wed","0.36550","0.38660","0.42530","0.51480","0.62130","0.85325","1.14045"
"19.01.2016","Tue","0.36600","0.38750","0.42500","0.51380","0.62430","0.85775","1.15045"
"18.01.2016","Mon","0.36610","0.38530","0.42600","0.51330","0.62380","0.85325","1.14630"
"15.01.2016","Fri","0.36610","0.38750","0.42550","0.51330","0.61960","0.84905","1.14510"
"14.01.2016","Thu","0.36610","0.38510","0.42550","0.51400","0.62110","0.85730","1.15860"
"13.01.2016","Wed","0.36630","0.38590","0.42550","0.51250","0.62200","0.85970","1.16310"
"12.01.2016","Tue","0.36610","0.38640","0.42450","0.51505","0.62360","0.85480","1.15610"
"11.01.2016","Mon","0.36610","0.38595","0.42400","0.51455","0.62210","0.85130","1.15360"
"08.01.2016","Fri","0.36620","0.38485","0.42380","0.51495","0.62110","0.85080","1.15510"
"07.01.2016","Thu","0.36510","0.38470","0.42350","0.51115","0.61685","0.84480","1.14710"
"06.01.2016","Wed","0.36610","0.38715","0.42350","0.51660","0.62010","0.85130","1.16535"
"05.01.2016","Tue","0.36500","0.38625","0.42200","0.51480","0.61710","0.85120","1.17310"
"04.01.2016","Mon","0.36580","0.38750","0.42250","0.51040","0.61170","0.84225","1.16925"
"31.12.2015","Thu","0.27450","0.38975","0.42950","0.51490","0.61270","0.84615","1.17800"
"30.12.2015","Wed","0.36610","0.39200","0.42750","0.51490","0.61220","0.84440","1.17475"
"29.12.2015","Tue","0.36600","0.38500","0.42390","0.51040","0.60670","0.83340","1.15950"
"24.12.2015","Thu","0.36710","0.38970","0.42190","0.51280","0.60310","0.82730","1.14750"
"23.12.2015","Wed","0.36730","0.39060","0.42160","0.51380","0.60310","0.82750","1.14400"
"22.12.2015","Tue","0.36740","0.39000","0.41750","0.50970","0.59435","0.81950","1.13100"
"21.12.2015","Mon","0.36720","0.39040","0.41950","0.50520","0.59310","0.81150","1.12575"
"18.12.2015","Fri","0.36580","0.38635","0.41300","0.49660","0.58550","0.80700","1.11425"
"17.12.2015","Thu","0.36140","0.37300","0.40210","0.48300","0.56950","0.79500","1.10900"
"16.12.2015","Wed","0.15180","0.34100","0.36000","0.44050","0.53250","0.76990","1.08350"
"15.12.2015","Tue","0.13550","0.33180","0.35050","0.43675","0.52575","0.75500","1.07350"
"14.12.2015","Mon","0.13500","0.29880","0.34450","0.43000","0.51775","0.74850","1.06425"
"11.12.2015","Fri","0.13350","0.26390","0.33050","0.42400","0.51200","0.74650","1.06675"
"10.12.2015","Thu","0.13150","0.22220","0.31700","0.41290","0.50200","0.73590","1.05470"
"09.12.2015","Wed","0.12950","0.17550","0.30050","0.40140","0.49200","0.72965","1.05245"
"08.12.2015","Tue","0.12950","0.16210","0.29310","0.39000","0.48650","0.72115","1.04495"
"07.12.2015","Mon","0.13000","0.16395","0.28700","0.38130","0.47700","0.71215","1.04020"
"04.12.2015","Fri","0.13050","0.15845","0.27550","0.36070","0.46200","0.69240","1.01770"
"03.12.2015","Thu","0.13050","0.15885","0.26860","0.35350","0.45200","0.68465","1.01120"
"02.12.2015","Wed","0.13050","0.15785","0.25100","0.33740","0.43600","0.66945","0.98960"
"01.12.2015","Tue","0.13050","0.15520","0.24375","0.32975","0.42220","0.66340","0.98435"
"30.11.2015","Mon","0.12800","0.15560","0.24300","0.32800","0.41620","0.65990","0.98060"
"27.11.2015","Fri","0.13050","0.15520","0.24375","0.32500","0.41420","0.65390","0.97385"
"26.11.2015","Thu","0.13050","0.15675","0.23275","0.32500","0.41170","0.65490","0.97760"
"25.11.2015","Wed","0.13050","0.15705","0.23150","0.31800","0.40670","0.64865","0.97335"
"24.11.2015","Tue","0.13050","0.15630","0.22500","0.31100","0.40230","0.64075","0.96660"
"23.11.2015","Mon","0.13050","0.15690","0.22100","0.30300","0.39320","0.63315","0.96135"
"20.11.2015","Fri","0.13100","0.15640","0.21150","0.29550","0.38210","0.61865","0.94735"
"19.11.2015","Thu","0.13000","0.15845","0.21325","0.29150","0.37760","0.61175","0.94135"
"18.11.2015","Wed","0.13100","0.15610","0.20675","0.28450","0.36960","0.60600","0.93585"
"17.11.2015","Tue","0.13100","0.15675","0.20250","0.28250","0.36710","0.60175","0.93085"
