"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"26.08.2021","Thu","0.07575","0.08413","0.08463","0.09863","0.12075","0.15788","0.23538"
"25.08.2021","Wed","0.07638","0.08575","0.08788","0.10225","0.12375","0.15800","0.23750"
"24.08.2021","Tue","0.07763","0.08200","0.08888","0.10275","0.12175","0.15800","0.23688"
"23.08.2021","Mon","0.07775","0.08350","0.08438","0.10163","0.12925","0.15300","0.23700"
"20.08.2021","Fri","0.07738","0.08275","0.08588","0.10063","0.12838","0.15263","0.23663"
"19.08.2021","Thu","0.07850","0.08538","0.08788","0.10013","0.13075","0.15463","0.23525"
"18.08.2021","Wed","0.07863","0.08600","0.08838","0.10563","0.13088","0.15838","0.23500"
"17.08.2021","Tue","0.07788","0.08588","0.08650","0.10388","0.12725","0.15625","0.23550"
"16.08.2021","Mon","0.07825","0.08763","0.08850","0.10475","0.12450","0.15538","0.23675"
"13.08.2021","Fri","0.07763","0.08700","0.09275","0.10663","0.12425","0.15663","0.23875"
"12.08.2021","Thu","0.07800","0.08650","0.09550","0.10838","0.12475","0.15738","0.23988"
"11.08.2021","Wed","0.07863","0.08700","0.09663","0.10663","0.12125","0.15738","0.24288"
"10.08.2021","Tue","0.07863","0.08625","0.09650","0.10875","0.12275","0.15625","0.23963"
"09.08.2021","Mon","0.07875","0.09000","0.09525","0.10988","0.12725","0.14963","0.23775"
"06.08.2021","Fri","0.07850","0.08663","0.09513","0.10625","0.12838","0.14938","0.23738"
"05.08.2021","Thu","0.07900","0.08750","0.09575","0.11150","0.12538","0.14850","0.23163"
"04.08.2021","Wed","0.08150","0.08663","0.08925","0.10675","0.12175","0.15500","0.22988"
"03.08.2021","Tue","0.08138","0.08550","0.09038","0.10525","0.12138","0.15513","0.23213"
"02.08.2021","Mon","0.07950","0.08713","0.08963","0.10850","0.12375","0.15663","0.23238"
"30.07.2021","Fri","0.07688","0.08675","0.09050","0.10338","0.11775","0.15313","0.23513"
"29.07.2021","Thu","0.07938","0.08713","0.09575","0.10513","0.12575","0.15388","0.23700"
"28.07.2021","Wed","0.07963","0.08713","0.09200","0.10700","0.12850","0.15400","0.23713"
"27.07.2021","Tue","0.08088","0.08413","0.09013","0.11038","0.12963","0.15850","0.23900"
"26.07.2021","Mon","0.08100","0.08313","0.08725","0.11025","0.13163","0.15725","0.23863"
"23.07.2021","Fri","0.08013","0.08438","0.08613","0.11100","0.12888","0.15850","0.24138"
"22.07.2021","Thu","0.08338","0.08788","0.08925","0.11450","0.12525","0.15725","0.24400"
"21.07.2021","Wed","0.08388","0.08813","0.08663","0.11600","0.13788","0.15313","0.24300"
"20.07.2021","Tue","0.08550","0.08638","0.08900","0.11725","0.13825","0.15275","0.24175"
"19.07.2021","Mon","0.08600","0.08950","0.08525","0.11238","0.13425","0.15175","0.24163"
"16.07.2021","Fri","0.08575","0.09000","0.08363","0.11075","0.13425","0.15213","0.24213"
"15.07.2021","Thu","0.08563","0.09025","0.08913","0.11450","0.13388","0.15325","0.24100"
"14.07.2021","Wed","0.08538","0.09200","0.09113","0.11638","0.12638","0.15075","0.24300"
"13.07.2021","Tue","0.08563","0.08788","0.09313","0.12175","0.12613","0.15150","0.24325"
"12.07.2021","Mon","0.08675","0.08800","0.09575","0.11550","0.13288","0.15438","0.24450"
"09.07.2021","Fri","0.08663","0.09013","0.10013","0.11725","0.12863","0.15100","0.23888"
"08.07.2021","Thu","0.08613","0.09138","0.10038","0.11438","0.11900","0.15700","0.23888"
"07.07.2021","Wed","0.08513","0.09538","0.10288","0.11813","0.12388","0.16225","0.24038"
"06.07.2021","Tue","0.08163","0.09075","0.10213","0.11625","0.13488","0.16638","0.24225"
"05.07.2021","Mon","","0.09163","0.10413","0.12013","0.13800","0.16250","0.24125"
"02.07.2021","Fri","0.08050","0.09138","0.10288","0.12250","0.13788","0.16300","0.24450"
"01.07.2021","Thu","0.08050","0.09338","0.10250","0.12725","0.14475","0.16300","0.24438"
"30.06.2021","Wed","0.08650","0.09288","0.10050","0.12550","0.14575","0.15950","0.24625"
"29.06.2021","Tue","0.08313","0.09125","0.10025","0.12338","0.14488","0.16088","0.24988"
"28.06.2021","Mon","0.08375","0.09438","0.10425","0.12500","0.14725","0.16663","0.24750"
"25.06.2021","Fri","0.08338","0.09438","0.09613","0.11613","0.14600","0.16550","0.24925"
"24.06.2021","Thu","0.08500","0.09100","0.09500","0.11525","0.14600","0.16525","0.24763"
"23.06.2021","Wed","0.08525","0.09363","0.09150","0.12013","0.14725","0.15938","0.24350"
"22.06.2021","Tue","0.08538","0.08825","0.09075","0.11675","0.13375","0.16063","0.24563"
"21.06.2021","Mon","0.08475","0.08900","0.09588","0.11838","0.13788","0.16375","0.25088"
"18.06.2021","Fri","0.08050","0.08613","0.09100","0.11850","0.13488","0.15625","0.24013"
"17.06.2021","Thu","0.06325","0.07725","0.09338","0.11338","0.13450","0.15863","0.24513"
"16.06.2021","Wed","0.05550","0.06388","0.08250","0.11113","0.12450","0.15188","0.23450"
"15.06.2021","Tue","0.05613","0.06800","0.08175","0.10900","0.12475","0.15263","0.23325"
"14.06.2021","Mon","0.05538","0.06225","0.07463","0.10263","0.11800","0.15038","0.23750"
"11.06.2021","Fri","0.05538","0.05963","0.07288","0.10350","0.11888","0.15250","0.23938"
"10.06.2021","Thu","0.05575","0.05788","0.07263","0.10463","0.11900","0.14825","0.23925"
"09.06.2021","Wed","0.05463","0.06313","0.07463","0.10613","0.12475","0.15688","0.24088"
"08.06.2021","Tue","0.05500","0.05963","0.07700","0.11263","0.12800","0.15463","0.24075"
"07.06.2021","Mon","0.05500","0.06125","0.08125","0.11500","0.12313","0.16063","0.24163"
