交易日期,到期日期,履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價,到期天數,無風險利率,隱含波動率(結算價),隱含波動率(收盤價)
2016/04/06,2016/09/21,10400.0,call,120,3.7,2.8,149,8198,8198,8058,8058,8058,168,0.0073,0.15785960859130113,0.16350252152867992
2016/04/07,2016/09/21,6000.0,put,481,34.0,34.0,144,8070,8083,7981,8040,8040,167,0.0073,0.27908449477381,0.27908449477381
2016/04/07,2016/09/21,6400.0,put,350,54.0,54.0,144,8070,8083,7981,8040,8040,167,0.0073,0.2557970151729327,0.2557970151729327
2016/04/07,2016/09/21,6800.0,put,43,86.0,86.0,144,8070,8083,7981,8040,8040,167,0.0073,0.2333902568099815,0.2333902568099815
2016/04/07,2016/09/21,7000.0,put,245,110.0,110.0,144,8070,8083,7981,8040,8040,167,0.0073,0.22351111783793523,0.22351111783793523
2016/04/07,2016/09/21,7200.0,put,49,145.0,145.0,144,8070,8083,7981,8040,8040,167,0.0073,0.2167922024510002,0.2167922024510002
2016/04/07,2016/09/21,7400.0,put,101,181.0,181.0,144,8070,8083,7981,8040,8040,167,0.0073,0.20551992486290696,0.20551992486290696
2016/04/07,2016/09/21,7600.0,put,125,247.0,235.0,144,8070,8083,7981,8040,8040,167,0.0073,0.1990420905101226,0.20526916825891806
2016/04/07,2016/09/21,7800.0,put,76,293.0,293.0,144,8070,8083,7981,8040,8040,167,0.0073,0.1885419362140775,0.1885419362140775
2016/04/07,2016/09/21,8000.0,put,55,380.0,380.0,144,8070,8083,7981,8040,8040,167,0.0073,0.1853887974819948,0.1853887974819948
2016/04/07,2016/09/21,8200.0,call,50,314.0,314.0,144,8070,8083,7981,8040,8040,167,0.0073,0.17802495922044934,0.17802495922044934
2016/04/07,2016/09/21,8400.0,call,32,226.0,226.0,144,8070,8083,7981,8040,8040,167,0.0073,0.17140446097660664,0.17140446097660664
2016/04/07,2016/09/21,9000.0,call,256,61.0,61.0,144,8070,8083,7981,8040,8040,167,0.0073,0.1527102094542509,0.1527102094542509
2016/04/07,2016/09/21,9600.0,call,276,15.0,15.0,144,8070,8083,7981,8040,8040,167,0.0073,0.15109289428778952,0.15109289428778952
2016/04/07,2016/09/21,10000.0,call,148,6.6,6.6,144,8070,8083,7981,8040,8040,167,0.0073,0.15577590865712626,0.15577590865712626
2016/04/07,2016/09/21,10400.0,call,63,2.8,2.8,144,8070,8083,7981,8040,8040,167,0.0073,0.1595702204706355,0.1595702204706355
2016/04/08,2016/09/21,6000.0,put,197,30.5,30.5,146,7985,8093,7980,8084,8084,166,0.0073,0.2773260147973882,0.2773260147973882
2016/04/08,2016/09/21,6200.0,put,87,37.5,37.5,146,7985,8093,7980,8084,8084,166,0.0073,0.2639561888809127,0.2639561888809127
2016/04/08,2016/09/21,6400.0,put,105,47.5,49.5,146,7985,8093,7980,8084,8084,166,0.0073,0.2551432862420228,0.25250259142670156
2016/04/08,2016/09/21,6600.0,put,80,62.0,62.0,146,7985,8093,7980,8084,8084,166,0.0073,0.2432343931942406,0.2432343931942406
2016/04/08,2016/09/21,6800.0,put,35,80.0,83.0,146,7985,8093,7980,8084,8084,166,0.0073,0.23630339609007311,0.23355643735595819
2016/04/08,2016/09/21,7000.0,put,406,105.0,105.0,146,7985,8093,7980,8084,8084,166,0.0073,0.22562801938621593,0.22562801938621593
2016/04/08,2016/09/21,7200.0,put,196,134.0,134.0,146,7985,8093,7980,8084,8084,166,0.0073,0.21592374260603567,0.21592374260603567
2016/04/08,2016/09/21,7400.0,put,165,171.0,171.0,146,7985,8093,7980,8084,8084,166,0.0073,0.20661287046268223,0.20661287046268223
2016/04/08,2016/09/21,7600.0,put,237,221.0,221.0,146,7985,8093,7980,8084,8084,166,0.0073,0.19934385032967686,0.19934385032967686
2016/04/08,2016/09/21,7800.0,put,280,277.0,277.0,146,7985,8093,7980,8084,8084,166,0.0073,0.18929033042287335,0.18929033042287335
2016/04/08,2016/09/21,8000.0,put,175,347.0,347.0,146,7985,8093,7980,8084,8084,166,0.0073,0.1797687427092706,0.1797687427092706
2016/04/08,2016/09/21,8200.0,call,35,327.0,327.0,146,7985,8093,7980,8084,8084,166,0.0073,0.17508398744016976,0.17508398744016976
2016/04/08,2016/09/21,8200.0,put,53,462.0,443.0,146,7985,8093,7980,8084,8084,166,0.0073,0.17526169074370365,0.18404098143626155
2016/04/08,2016/09/21,8600.0,call,31,161.0,161.0,146,7985,8093,7980,8084,8084,166,0.0073,0.16170552528994586,0.16170552528994586
2016/04/08,2016/09/21,8800.0,call,122,110.0,110.0,146,7985,8093,7980,8084,8084,166,0.0073,0.15905802192729154,0.15905802192729154
2016/04/08,2016/09/21,9000.0,call,236,71.0,71.0,146,7985,8093,7980,8084,8084,166,0.0073,0.15554325571334843,0.15554325571334843
2016/04/08,2016/09/21,9200.0,call,73,43.5,43.5,146,7985,8093,7980,8084,8084,166,0.0073,0.1520307882301844,0.1520307882301844
2016/04/08,2016/09/21,9600.0,call,35,17.0,17.0,146,7985,8093,7980,8084,8084,166,0.0073,0.1513060632761341,0.1513060632761341
2016/04/08,2016/09/21,9800.0,call,30,11.0,11.0,146,7985,8093,7980,8084,8084,166,0.0073,0.15288672523699912,0.15288672523699912
2016/04/08,2016/09/21,10000.0,call,50,7.5,7.5,146,7985,8093,7980,8084,8084,166,0.0073,0.15586681297663166,0.15586681297663166
2016/04/11,2016/09/21,6000.0,put,199,30.5,30.5,183,8070,8128,8016,8112,8112,163,0.0073,0.2823245558970665,0.2823245558970665
2016/04/11,2016/09/21,6200.0,put,518,36.5,36.5,183,8070,8128,8016,8112,8112,163,0.0073,0.2673043320330021,0.2673043320330021
2016/04/11,2016/09/21,6400.0,put,41,46.5,46.5,183,8070,8128,8016,8112,8112,163,0.0073,0.2561676027780511,0.2561676027780511
2016/04/11,2016/09/21,7600.0,put,114,213.0,213.0,183,8070,8128,8016,8112,8112,163,0.0073,0.20128622209336447,0.20128622209336447
2016/04/11,2016/09/21,7800.0,put,91,262.0,262.0,183,8070,8128,8016,8112,8112,163,0.0073,0.188558072195491,0.188558072195491
2016/04/11,2016/09/21,8800.0,call,47,111.0,111.0,183,8070,8128,8016,8112,8112,163,0.0073,0.15717843827412006,0.15717843827412006
2016/04/11,2016/09/21,9000.0,call,66,71.0,71.0,183,8070,8128,8016,8112,8112,163,0.0073,0.153511086021022,0.153511086021022
2016/04/11,2016/09/21,9200.0,call,194,44.5,44.5,183,8070,8128,8016,8112,8112,163,0.0073,0.1513151539046112,0.1513151539046112
2016/04/11,2016/09/21,9400.0,call,48,28.0,28.0,183,8070,8128,8016,8112,8112,163,0.0073,0.15083830425696146,0.15083830425696146
2016/04/11,2016/09/21,9600.0,call,62,17.0,17.0,183,8070,8128,8016,8112,8112,163,0.0073,0.15016708707093998,0.15016708707093998
2016/04/12,2016/09/21,6000.0,put,182,32.0,32.0,171,8140,8180,8072,8095,8095,162,0.0073,0.2845740989051173,0.2845740989051173
2016/04/12,2016/09/21,6200.0,put,155,41.0,41.0,171,8140,8180,8072,8095,8095,162,0.0073,0.27378240906033735,0.27378240906033735
2016/04/12,2016/09/21,6400.0,put,43,52.0,52.0,171,8140,8180,8072,8095,8095,162,0.0073,0.2626268010750267,0.2626268010750267
2016/04/12,2016/09/21,7000.0,put,51,101.0,101.0,171,8140,8180,8072,8095,8095,162,0.0073,0.22653352454527084,0.22653352454527084
2016/04/12,2016/09/21,7200.0,put,139,132.0,132.0,171,8140,8180,8072,8095,8095,162,0.0073,0.2186333992496974,0.2186333992496974
2016/04/12,2016/09/21,7800.0,put,33,269.0,269.0,171,8140,8180,8072,8095,8095,162,0.0073,0.18960731318361515,0.18960731318361515
2016/04/12,2016/09/21,8000.0,put,87,345.0,345.0,171,8140,8180,8072,8095,8095,162,0.0073,0.18329209666988483,0.18329209666988483
2016/04/12,2016/09/21,8800.0,call,176,103.0,103.0,171,8140,8180,8072,8095,8095,162,0.0073,0.15514854752522614,0.15514854752522614
2016/04/12,2016/09/21,9000.0,call,63,68.0,68.0,171,8140,8180,8072,8095,8095,162,0.0073,0.15383714517294095,0.15383714517294095
2016/04/12,2016/09/21,9200.0,call,138,39.5,39.5,171,8140,8180,8072,8095,8095,162,0.0073,0.14874230914306777,0.14874230914306777
2016/04/12,2016/09/21,9400.0,call,30,27.0,27.0,171,8140,8180,8072,8095,8095,162,0.0073,0.15170913982243428,0.15170913982243428
2016/04/13,2016/09/21,6000.0,put,236,28.0,28.0,152,8141,8245,8132,8240,8240,161,0.0073,0.2900953199562123,0.2900953199562123
2016/04/13,2016/09/21,6200.0,put,201,33.0,33.0,152,8141,8245,8132,8240,8240,161,0.0073,0.27444188815339593,0.27444188815339593
2016/04/13,2016/09/21,6400.0,put,189,41.0,41.0,152,8141,8245,8132,8240,8240,161,0.0073,0.26198306593452453,0.26198306593452453
2016/04/13,2016/09/21,6600.0,put,124,53.0,53.0,152,8141,8245,8132,8240,8240,161,0.0073,0.25217987364507466,0.25217987364507466
2016/04/13,2016/09/21,6800.0,put,129,64.0,64.0,152,8141,8245,8132,8240,8240,161,0.0073,0.237999063311314,0.237999063311314
2016/04/13,2016/09/21,7000.0,put,422,82.0,82.0,152,8141,8245,8132,8240,8240,161,0.0073,0.22786810134535776,0.22786810134535776
2016/04/13,2016/09/21,7200.0,put,56,108.0,108.0,152,8141,8245,8132,8240,8240,161,0.0073,0.22019721259742653,0.22019721259742653
2016/04/13,2016/09/21,7400.0,put,180,138.0,138.0,152,8141,8245,8132,8240,8240,161,0.0073,0.21057165224238195,0.21057165224238195
2016/04/13,2016/09/21,8000.0,call,37,520.0,520.0,152,8141,8245,8132,8240,8240,161,0.0073,0.1813871134680526,0.1813871134680526
2016/04/13,2016/09/21,8000.0,put,37,284.0,284.0,152,8141,8245,8132,8240,8240,161,0.0073,0.18294115680264353,0.18294115680264353
2016/04/13,2016/09/21,8400.0,call,49,292.0,292.0,152,8141,8245,8132,8240,8240,161,0.0073,0.1667583202452673,0.1667583202452673
2016/04/13,2016/09/21,8600.0,call,34,206.0,206.0,152,8141,8245,8132,8240,8240,161,0.0073,0.16068585167191105,0.16068585167191105
2016/04/13,2016/09/21,8600.0,put,34,570.0,570.0,152,8141,8245,8132,8240,8240,161,0.0073,0.16319999126343732,0.16319999126343732
2016/04/13,2016/09/21,8800.0,call,127,143.0,143.0,152,8141,8245,8132,8240,8240,161,0.0073,0.157599859311592,0.157599859311592
2016/04/13,2016/09/21,9000.0,call,38,90.0,90.0,152,8141,8245,8132,8240,8240,161,0.0073,0.15122755779425265,0.15122755779425265
2016/04/13,2016/09/21,9200.0,call,72,54.0,54.0,152,8141,8245,8132,8240,8240,161,0.0073,0.1462848073721056,0.1462848073721056
2016/04/13,2016/09/21,9600.0,call,140,19.5,19.5,152,8141,8245,8132,8240,8240,161,0.0073,0.14351724185569056,0.14351724185569056
2016/04/13,2016/09/21,9800.0,call,34,12.0,12.0,152,8141,8245,8132,8240,8240,161,0.0073,0.14437519732229012,0.14437519732229012
2016/04/14,2016/09/21,6000.0,put,154,28.0,28.0,77,8327,8328,8262,8273,8273,160,0.0073,0.29380696418629926,0.29380696418629926
2016/04/14,2016/09/21,6200.0,put,89,33.0,33.0,77,8327,8328,8262,8273,8273,160,0.0073,0.27821137147585095,0.27821137147585095
2016/04/14,2016/09/21,6400.0,put,219,40.5,40.5,77,8327,8328,8262,8273,8273,160,0.0073,0.2650944097569629,0.2650944097569629
2016/04/14,2016/09/21,6600.0,put,56,51.0,51.0,77,8327,8328,8262,8273,8273,160,0.0073,0.25367571440012554,0.25367571440012554
2016/04/14,2016/09/21,7000.0,put,257,85.0,85.0,77,8327,8328,8262,8273,8273,160,0.0073,0.23492073881130227,0.23492073881130227
2016/04/14,2016/09/21,7200.0,put,77,105.0,105.0,77,8327,8328,8262,8273,8273,160,0.0073,0.22253888999265262,0.22253888999265262
2016/04/14,2016/09/21,7400.0,put,183,128.0,128.0,77,8327,8328,8262,8273,8273,160,0.0073,0.2088607448418884,0.2088607448418884
2016/04/14,2016/09/21,8400.0,call,54,299.0,305.0,77,8327,8328,8262,8273,8273,160,0.0073,0.16629264114214734,0.16352811160598305
2016/04/14,2016/09/21,8600.0,call,56,217.0,217.0,77,8327,8328,8262,8273,8273,160,0.0073,0.16060143637367597,0.16060143637367597
2016/04/14,2016/09/21,8800.0,call,233,145.0,145.0,77,8327,8328,8262,8273,8273,160,0.0073,0.15409243770990674,0.15409243770990674
2016/04/14,2016/09/21,9200.0,call,108,56.0,56.0,77,8327,8328,8262,8273,8273,160,0.0073,0.14456788497850462,0.14456788497850462
2016/04/14,2016/09/21,9400.0,call,73,35.0,35.0,77,8327,8328,8262,8273,8273,160,0.0073,0.14396804006586994,0.14396804006586994
2016/04/14,2016/09/21,9600.0,call,58,18.5,18.5,77,8327,8328,8262,8273,8273,160,0.0073,0.1393769476177233,0.1393769476177233
2016/04/14,2016/09/21,9800.0,call,50,11.5,11.5,77,8327,8328,8262,8273,8273,160,0.0073,0.1409476971496833,0.1409476971496833
2016/04/14,2016/09/21,10000.0,call,33,7.7,7.7,77,8327,8328,8262,8273,8273,160,0.0073,0.14441697758066743,0.14441697758066743
2016/04/15,2016/09/21,6000.0,put,169,28.0,28.0,79,8230,8325,8201,8325,8325,159,0.0073,0.2991306121609517,0.2991306121609517
2016/04/15,2016/09/21,6200.0,put,158,32.5,32.5,79,8230,8325,8201,8325,8325,159,0.0073,0.28272839191315063,0.28272839191315063
2016/04/15,2016/09/21,6400.0,put,153,38.0,38.0,79,8230,8325,8201,8325,8325,159,0.0073,0.26677348575535187,0.26677348575535187
2016/04/15,2016/09/21,6600.0,put,73,48.0,48.0,79,8230,8325,8201,8325,8325,159,0.0073,0.25557651290333927,0.25557651290333927
2016/04/15,2016/09/21,6800.0,put,414,62.0,62.0,79,8230,8325,8201,8325,8325,159,0.0073,0.246055582892386,0.246055582892386
2016/04/15,2016/09/21,7000.0,put,105,75.0,75.0,79,8230,8325,8201,8325,8325,159,0.0073,0.2321303580864514,0.2321303580864514
2016/04/15,2016/09/21,7400.0,put,622,117.0,117.0,79,8230,8325,8201,8325,8325,159,0.0073,0.20850999779752347,0.20850999779752347
2016/04/15,2016/09/21,7600.0,put,142,156.0,156.0,79,8230,8325,8201,8325,8325,159,0.0073,0.20252501208100024,0.20252501208100024
2016/04/15,2016/09/21,8000.0,call,55,560.0,575.0,79,8230,8325,8201,8325,8325,159,0.0073,0.1830572044464151,0.17563351915681918
2016/04/15,2016/09/21,8400.0,call,135,328.0,328.0,79,8230,8325,8201,8325,8325,159,0.0073,0.16599511434694667,0.16599511434694667
2016/04/15,2016/09/21,8800.0,call,179,162.0,162.0,79,8230,8325,8201,8325,8325,159,0.0073,0.15531462468812504,0.15531462468812504
2016/04/15,2016/09/21,9200.0,call,119,62.0,62.0,79,8230,8325,8201,8325,8325,159,0.0073,0.14360916965896536,0.14360916965896536
2016/04/15,2016/09/21,9400.0,call,35,37.0,37.0,79,8230,8325,8201,8325,8325,159,0.0073,0.14106312567352586,0.14106312567352586
2016/04/15,2016/09/21,9600.0,call,38,21.0,21.0,79,8230,8325,8201,8325,8325,159,0.0073,0.13874284020472766,0.13874284020472766
2016/04/15,2016/09/21,9800.0,call,104,12.5,12.5,79,8230,8325,8201,8325,8325,159,0.0073,0.13910239190987334,0.13910239190987334
2016/04/15,2016/09/21,10000.0,call,184,8.1,8.1,79,8230,8325,8201,8325,8325,159,0.0073,0.14191705721450873,0.14191705721450873
2016/04/15,2016/09/21,10400.0,call,53,3.4,3.4,79,8230,8325,8201,8325,8325,159,0.0073,0.14726738989065935,0.14726738989065935
2016/04/18,2016/09/21,6000.0,put,92,30.0,30.0,56,8271,8284,8245,8260,8260,156,0.0073,0.30062595798500363,0.30062595798500363
2016/04/18,2016/09/21,6200.0,put,38,34.5,34.5,56,8271,8284,8245,8260,8260,156,0.0073,0.2833084409292537,0.2833084409292537
2016/04/18,2016/09/21,6400.0,put,49,43.0,43.0,56,8271,8284,8245,8260,8260,156,0.0073,0.27105009016905596,0.27105009016905596
2016/04/18,2016/09/21,6600.0,put,68,58.0,58.0,56,8271,8284,8245,8260,8260,156,0.0073,0.2643667294368503,0.2643667294368503
2016/04/18,2016/09/21,6800.0,put,79,65.0,65.0,56,8271,8284,8245,8260,8260,156,0.0073,0.24495379349046856,0.24495379349046856
2016/04/18,2016/09/21,7000.0,put,134,83.0,83.0,56,8271,8284,8245,8260,8260,156,0.0073,0.23463849414415586,0.23463849414415586
2016/04/18,2016/09/21,7200.0,put,43,103.0,107.0,56,8271,8284,8245,8260,8260,156,0.0073,0.2253509633429869,0.222243168893383
2016/04/18,2016/09/21,8200.0,put,40,342.0,342.0,56,8271,8284,8245,8260,8260,156,0.0073,0.17354074714684267,0.17354074714684267
2016/04/18,2016/09/21,9200.0,call,145,50.0,50.0,56,8271,8284,8245,8260,8260,156,0.0073,0.142891414301454,0.142891414301454
2016/04/18,2016/09/21,9400.0,call,97,30.5,30.5,56,8271,8284,8245,8260,8260,156,0.0073,0.14215522113130846,0.14215522113130846
2016/04/18,2016/09/21,10000.0,call,52,7.7,7.4,56,8271,8284,8245,8260,8260,156,0.0073,0.1463700098389167,0.1472932388605777
2016/04/19,2016/09/21,6000.0,put,121,31.0,31.0,116,8301,8354,8200,8230,8230,155,0.0073,0.30100892922803024,0.30100892922803024
2016/04/19,2016/09/21,6600.0,put,129,55.0,55.0,116,8301,8354,8200,8230,8230,155,0.0073,0.25850464838582893,0.25850464838582893
2016/04/19,2016/09/21,6800.0,put,227,67.0,67.0,116,8301,8354,8200,8230,8230,155,0.0073,0.2447047153548817,0.2447047153548817
2016/04/19,2016/09/21,7000.0,put,37,85.0,85.0,116,8301,8354,8200,8230,8230,155,0.0073,0.23380408835710947,0.23380408835710947
2016/04/19,2016/09/21,7200.0,put,88,116.0,110.0,116,8301,8354,8200,8230,8230,155,0.0073,0.22471226591911964,0.22924995109712853
2016/04/19,2016/09/21,7600.0,put,192,177.0,177.0,116,8301,8354,8200,8230,8230,155,0.0073,0.20408824704124745,0.20408824704124745
2016/04/19,2016/09/21,8400.0,call,130,280.0,280.0,116,8301,8354,8200,8230,8230,155,0.0073,0.16638876621747442,0.16638876621747442
2016/04/19,2016/09/21,8800.0,call,193,130.0,130.0,116,8301,8354,8200,8230,8230,155,0.0073,0.15488339735650633,0.15488339735650633
2016/04/19,2016/09/21,9000.0,call,207,81.0,81.0,116,8301,8354,8200,8230,8230,155,0.0073,0.14939937945625667,0.14939937945625667
2016/04/19,2016/09/21,9200.0,call,65,48.5,48.5,116,8301,8354,8200,8230,8230,155,0.0073,0.1454868784280573,0.1454868784280573
2016/04/19,2016/09/21,9400.0,call,47,30.5,30.5,116,8301,8354,8200,8230,8230,155,0.0073,0.14569559505744234,0.14569559505744234
2016/04/20,2016/12/21,6600.0,put,296,122.0,122.0,232,8223,8238,8032,8035,8032,245,0.00895,0.24243326643337712,0.2427187970284392
2016/04/20,2016/12/21,6800.0,put,103,146.0,146.0,232,8223,8238,8032,8035,8032,245,0.00895,0.23193866079245606,0.23224201528397556
2016/04/20,2016/12/21,7000.0,put,129,178.0,178.0,232,8223,8238,8032,8035,8032,245,0.00895,0.22335683690845914,0.2236821053556956
2016/04/20,2016/12/21,8000.0,put,33,456.0,456.0,232,8223,8238,8032,8035,8032,245,0.00895,0.18130135800631625,0.1818287636156453
2016/04/20,2016/12/21,8400.0,call,30,300.0,300.0,232,8223,8238,8032,8035,8032,245,0.00895,0.17247904272734232,0.17200449895468425
2016/04/20,2016/12/21,8600.0,call,55,219.0,219.0,232,8223,8238,8032,8035,8032,245,0.00895,0.16509771243698967,0.16468153548738748
2016/04/20,2016/12/21,8600.0,put,46,755.0,785.0,232,8223,8238,8032,8035,8032,245,0.00895,0.16568869690833116,0.15379390063190507
2016/04/20,2016/12/21,8800.0,call,46,159.0,159.0,232,8223,8238,8032,8035,8032,245,0.00895,0.1608288609607365,0.16045977617564117
2016/04/20,2016/12/21,9000.0,call,168,115.0,115.0,232,8223,8238,8032,8035,8032,245,0.00895,0.1585284252439659,0.15819710646219654
2016/04/20,2016/12/21,9200.0,call,94,83.0,83.0,232,8223,8238,8032,8035,8032,245,0.00895,0.15751147606941984,0.1572105913523235
2016/04/20,2016/12/21,9400.0,call,47,56.0,56.0,232,8223,8238,8032,8035,8032,245,0.00895,0.1544227497937523,0.15414993362851434
2016/04/20,2016/12/21,9800.0,call,42,27.0,27.0,232,8223,8238,8032,8035,8032,245,0.00895,0.15367656928939444,0.15344319496943473
2016/04/20,2016/12/21,10400.0,call,93,9.0,9.0,232,8223,8238,8032,8035,8032,245,0.00895,0.15524016697564716,0.1550457631687258
2016/04/21,2016/12/21,6600.0,put,267,104.0,104.0,194,8100,8125,8048,8125,8125,244,0.00895,0.23864534492650033,0.23864534492650033
2016/04/21,2016/12/21,6800.0,put,230,127.0,127.0,194,8100,8125,8048,8125,8125,244,0.00895,0.22957370850346742,0.22957370850346742
2016/04/21,2016/12/21,8000.0,put,33,406.0,406.0,194,8100,8125,8048,8125,8125,244,0.00895,0.17822702261121381,0.17822702261121381
2016/04/21,2016/12/21,9000.0,call,34,122.0,122.0,194,8100,8125,8048,8125,8125,244,0.00895,0.15211059953735345,0.15211059953735345
2016/04/21,2016/12/21,9200.0,call,34,86.0,86.0,194,8100,8125,8048,8125,8125,244,0.00895,0.1502789861441704,0.1502789861441704
2016/04/21,2016/12/21,9400.0,call,54,58.0,58.0,194,8100,8125,8048,8125,8125,244,0.00895,0.14774420377178413,0.14774420377178413
2016/04/21,2016/12/21,9600.0,call,82,41.0,41.0,194,8100,8125,8048,8125,8125,244,0.00895,0.1482026245407491,0.1482026245407491
2016/04/21,2016/12/21,9800.0,call,82,26.5,26.5,194,8100,8125,8048,8125,8125,244,0.00895,0.14616914715187937,0.14616914715187937
2016/04/22,2016/12/21,6600.0,put,143,107.0,107.0,146,8109,8151,8053,8096,8096,243,0.00895,0.2387049415647955,0.2387049415647955
2016/04/22,2016/12/21,6800.0,put,106,129.0,129.0,146,8109,8151,8053,8096,8096,243,0.00895,0.22852577337406388,0.22852577337406388
2016/04/22,2016/12/21,9000.0,call,43,113.0,113.0,146,8109,8151,8053,8096,8096,243,0.00895,0.15102155982608678,0.15102155982608678
2016/04/22,2016/12/21,9200.0,call,33,76.0,76.0,146,8109,8151,8053,8096,8096,243,0.00895,0.1473599573962821,0.1473599573962821
2016/04/22,2016/12/21,9400.0,call,79,51.0,51.0,146,8109,8151,8053,8096,8096,243,0.00895,0.1453732301373846,0.1453732301373846
2016/04/22,2016/12/21,9600.0,call,52,34.5,34.5,146,8109,8151,8053,8096,8096,243,0.00895,0.14477051501671906,0.14477051501671906
2016/04/22,2016/12/21,9800.0,call,165,24.0,24.0,146,8109,8151,8053,8096,8096,243,0.00895,0.14563951107337864,0.14563951107337864
2016/04/22,2016/12/21,10000.0,call,175,16.5,16.5,146,8109,8151,8053,8096,8096,243,0.00895,0.146408115023725,0.146408115023725
2016/04/22,2016/12/21,10400.0,call,297,8.2,8.2,146,8109,8151,8053,8096,8096,243,0.00895,0.14957189978283747,0.14957189978283747
2016/04/25,2016/12/21,6600.0,put,222,101.0,101.0,124,8119,8125,8076,8122,8122,240,0.00895,0.23807466486241263,0.23807466486241263
2016/04/25,2016/12/21,6800.0,put,58,123.0,123.0,124,8119,8125,8076,8122,8122,240,0.00895,0.2285310832922911,0.2285310832922911
2016/04/25,2016/12/21,9000.0,call,51,117.0,117.0,124,8119,8125,8076,8122,8122,240,0.00895,0.15113517315072023,0.15113517315072023
2016/04/25,2016/12/21,9200.0,call,30,77.0,77.0,124,8119,8125,8076,8122,8122,240,0.00895,0.1463084309404682,0.1463084309404682
2016/04/25,2016/12/21,9400.0,call,33,51.0,51.0,124,8119,8125,8076,8122,8122,240,0.00895,0.14392922778799958,0.14392922778799958
2016/04/25,2016/12/21,9600.0,call,42,34.0,34.0,124,8119,8125,8076,8122,8122,240,0.00895,0.1430219772419847,0.1430219772419847
2016/04/25,2016/12/21,10400.0,call,101,8.2,8.2,124,8119,8125,8076,8122,8122,240,0.00895,0.1488295466731213,0.1488295466731213
2016/04/26,2016/12/21,6600.0,put,232,97.0,97.0,191,8131,8205,8121,8165,8165,239,0.00895,0.239386075220036,0.239386075220036
2016/04/26,2016/12/21,6800.0,put,166,116.0,116.0,191,8131,8205,8121,8165,8165,239,0.00895,0.22840867645387672,0.22840867645387672
2016/04/26,2016/12/21,7000.0,put,42,144.0,144.0,191,8131,8205,8121,8165,8165,239,0.00895,0.2206388281053594,0.2206388281053594
2016/04/26,2016/12/21,7200.0,put,126,182.0,169.0,191,8131,8205,8121,8165,8165,239,0.00895,0.2081449708262224,0.21508960063815039
2016/04/26,2016/12/21,7600.0,put,495,250.0,250.0,191,8131,8205,8121,8165,8165,239,0.00895,0.18977533493536858,0.18977533493536858
2016/04/26,2016/12/21,7800.0,put,63,320.0,292.0,191,8131,8205,8121,8165,8165,239,0.00895,0.17597528476924235,0.18748096119361746
2016/04/26,2016/12/21,8200.0,put,59,457.0,457.0,191,8131,8205,8121,8165,8165,239,0.00895,0.16744515011604685,0.16744515011604685
2016/04/26,2016/12/21,9200.0,call,45,82.0,82.0,191,8131,8205,8121,8165,8165,239,0.00895,0.14534707184130824,0.14534707184130824
2016/04/26,2016/12/21,9400.0,call,54,53.0,53.0,191,8131,8205,8121,8165,8165,239,0.00895,0.14186569575976316,0.14186569575976316
2016/04/26,2016/12/21,9600.0,call,62,36.5,36.5,191,8131,8205,8121,8165,8165,239,0.00895,0.14218016750136786,0.14218016750136786
2016/04/26,2016/12/21,9800.0,call,40,22.0,22.0,191,8131,8205,8121,8165,8165,239,0.00895,0.13899657785766228,0.13899657785766228
2016/04/26,2016/12/21,10000.0,call,316,14.5,14.5,191,8131,8205,8121,8165,8165,239,0.00895,0.13931317435896823,0.13931317435896823
2016/04/27,2016/12/21,6600.0,put,227,96.0,96.0,142,8161,8177,8100,8156,8156,238,0.00895,0.2382934750423517,0.2382934750423517
2016/04/27,2016/12/21,6800.0,put,106,115.0,115.0,142,8161,8177,8100,8156,8156,238,0.00895,0.22734061345059403,0.22734061345059403
2016/04/27,2016/12/21,7000.0,put,241,134.0,134.0,142,8161,8177,8100,8156,8156,238,0.00895,0.214114538362703,0.214114538362703
2016/04/27,2016/12/21,7200.0,put,59,164.0,164.0,142,8161,8177,8100,8156,8156,238,0.00895,0.20489159285185507,0.20489159285185507
2016/04/27,2016/12/21,7600.0,put,34,247.0,247.0,142,8161,8177,8100,8156,8156,238,0.00895,0.18767602515664836,0.18767602515664836
2016/04/27,2016/12/21,7800.0,put,89,303.0,303.0,142,8161,8177,8100,8156,8156,238,0.00895,0.17958671729633507,0.17958671729633507
2016/04/27,2016/12/21,8200.0,put,33,456.0,456.0,142,8161,8177,8100,8156,8156,238,0.00895,0.16573983131435333,0.16573983131435333
2016/04/27,2016/12/21,9000.0,call,130,114.0,114.0,142,8161,8177,8100,8156,8156,238,0.00895,0.14637443674055395,0.14637443674055395
2016/04/27,2016/12/21,9400.0,call,99,48.0,48.0,142,8161,8177,8100,8156,8156,238,0.00895,0.13909987232890908,0.13909987232890908
2016/04/27,2016/12/21,9600.0,call,204,30.5,30.5,142,8161,8177,8100,8156,8156,238,0.00895,0.1372548375672808,0.1372548375672808
2016/04/27,2016/12/21,9800.0,call,43,22.0,22.0,142,8161,8177,8100,8156,8156,238,0.00895,0.1399717911766344,0.1399717911766344
2016/04/27,2016/12/21,10000.0,call,80,14.5,14.5,142,8161,8177,8100,8156,8156,238,0.00895,0.140240957794147,0.140240957794147
